Hyp,Name,Score2,Score1
RIGHT ,right/2c6d3924_nohash_0, -1870, -1008
RIGHT ,right/2d82a556_nohash_0, -1926, -772
RIGHT ,right/2d82a556_nohash_1, -1821, -1302
RIGHT ,right/2fa39636_nohash_0, -2186, -1238
RIGHT ,right/370844f7_nohash_0, -3064, -680
UP ,right/37dca74f_nohash_0, -3773, -1308
RIGHT ,right/37dca74f_nohash_1, -3773, -1164
RIGHT ,right/37dca74f_nohash_2, -2920, -1831
RIGHT ,right/37dca74f_nohash_3, -1832, -1819
RIGHT ,right/37dca74f_nohash_4, -1722, -1819
RIGHT ,right/37dca74f_nohash_5, -1474, -2007
RIGHT ,right/37fc5d97_nohash_0, -1669, -1048
RIGHT ,right/37fc5d97_nohash_1, -1518, -791
RIGHT ,right/37fc5d97_nohash_2, -1539, -809
RIGHT ,right/37fc5d97_nohash_3, -3415, -1311
RIGHT ,right/3c165869_nohash_0, -2704, -756
RIGHT ,right/3c165869_nohash_1, -2293, -696
RIGHT ,right/3cbd76a3_nohash_0, -2006, -881
RIGHT ,right/3df9a3d4_nohash_0, -2219, -1380
RIGHT ,right/3efef882_nohash_0, -2853, -742
RIGHT ,right/3efef882_nohash_1, -2629, -995
RIGHT ,right/3efef882_nohash_2, -480, -980
RIGHT ,right/3f170018_nohash_0, -433, -759
RIGHT ,right/3f170018_nohash_1, -1691, -997
RIGHT ,right/3f2b358d_nohash_0, -1541, -514
RIGHT ,right/3f2b358d_nohash_1, -1235, -523
GO ,right/3f2b358d_nohash_2, -1916, -397
RIGHT ,right/412c675c_nohash_0, -2546, -723
RIGHT ,right/422d3197_nohash_0, -3814, -884
RIGHT ,right/422d3197_nohash_1, -3026, -803
RIGHT ,right/43fc47a7_nohash_0, -1883, -1192
RIGHT ,right/44715c1c_nohash_0, -1853, -733
RIGHT ,right/44715c1c_nohash_1, -3006, -781
RIGHT ,right/4620dc14_nohash_0, -3647, -1140
RIGHT ,right/4620dc14_nohash_1, -3291, -738
RIGHT ,right/47d01978_nohash_0, -2202, -1284
RIGHT ,right/4a0e2c16_nohash_0, -1729, -821
RIGHT ,right/4c7c95de_nohash_0, -2375, -1292
RIGHT ,right/4c7c95de_nohash_1, -2644, -1543
RIGHT ,right/4f8ef132_nohash_0, -3482, -1049
RIGHT ,right/4f8ef132_nohash_1, -3680, -711
RIGHT ,right/50033893_nohash_0, -1291, -703
RIGHT ,right/50033893_nohash_1, -2925, -873
RIGHT ,right/5525ff66_nohash_0, -869, -1147
RIGHT ,right/563aa4e6_nohash_0, -2149, -1530
UP ,right/563aa4e6_nohash_1, -1821, -2083
RIGHT ,right/563aa4e6_nohash_2, -1285, -1244
 ,right/563aa4e6_nohash_3, -2642, -822
RIGHT ,right/563aa4e6_nohash_4, -2597, -1456
RIGHT ,right/5744b6a7_nohash_0, -2437, -885
RIGHT ,right/5744b6a7_nohash_1, -2677, -756
RIGHT ,right/587f3271_nohash_0, -2879, -953
RIGHT ,right/587f3271_nohash_1, -2166, -722
RIGHT ,right/587f3271_nohash_2, -1998, -792
RIGHT ,right/5b1db3ee_nohash_0, -2105, -758
RIGHT ,right/5c8af87a_nohash_0, -3756, -1626
RIGHT ,right/5c8af87a_nohash_1, -2627, -760
RIGHT ,right/5c8af87a_nohash_2, -2953, -890
RIGHT ,right/5c8af87a_nohash_3, -2941, -698
RIGHT ,right/5c8af87a_nohash_4, -1898, -2331
RIGHT ,right/5e3dde6b_nohash_0, -2134, -1489
RIGHT ,right/5e3dde6b_nohash_1, -1292, -1361
RIGHT ,right/5e3dde6b_nohash_2, -3747, -1316
RIGHT ,right/5e3dde6b_nohash_3, -3544, -1923
RIGHT ,right/5e3dde6b_nohash_4, -3869, -1548
RIGHT ,right/5eb5fc74_nohash_0, -2272, -641
RIGHT ,right/5f814c23_nohash_0, -4094, -1301
RIGHT ,right/5f814c23_nohash_1, -1987, -1004
RIGHT ,right/5f814c23_nohash_2, -1974, -934
RIGHT ,right/5ff3f9a1_nohash_0, -1853, -1280
RIGHT ,right/62ff07ef_nohash_0, -2200, -2696
RIGHT ,right/653a48f5_nohash_0, -1733, -693
RIGHT ,right/6736bc64_nohash_0, -1559, -1129
RIGHT ,right/6736bc64_nohash_1, -1381, -938
RIGHT ,right/6736bc64_nohash_2, -1848, -1523
RIGHT ,right/67961766_nohash_0, -2139, -834
RIGHT ,right/68dd409e_nohash_0, -1715, -789
RIGHT ,right/692a88e6_nohash_0, -2505, -1302
RIGHT ,right/692a88e6_nohash_1, -3800, -868
RIGHT ,right/692a88e6_nohash_2, -3365, -1165
RIGHT ,right/692a88e6_nohash_3, -2367, -1146
RIGHT ,right/692a88e6_nohash_4, -1279, -1056
RIGHT ,right/6b889021_nohash_0, -1405, -1375
RIGHT ,right/6b889021_nohash_1, -3230, -1922
RIGHT ,right/6e916de8_nohash_0, -2118, -1470
RIGHT ,right/6e916de8_nohash_1, -1574, -816
RIGHT ,right/6e916de8_nohash_2, -2490, -1472
RIGHT ,right/6f689791_nohash_0, -4079, -880
RIGHT ,right/7192fddc_nohash_0, -773, -757
RIGHT ,right/7192fddc_nohash_1, -2867, -668
RIGHT ,right/7192fddc_nohash_2, -2753, -806
RIGHT ,right/7257420c_nohash_0, -1990, -1150
RIGHT ,right/798f702a_nohash_0, -3175, -1868
RIGHT ,right/7add4c5f_nohash_0, -2279, -1111
RIGHT ,right/7add4c5f_nohash_1, -2126, -962
RIGHT ,right/7bae88ed_nohash_0, -2181, -978
RIGHT ,right/7e1054e7_nohash_0, -2314, -1263
RIGHT ,right/81dc4a94_nohash_0, -2538, -762
RIGHT ,right/83957201_nohash_0, -2845, -1948
RIGHT ,right/840c366d_nohash_0, -2769, -1358
RIGHT ,right/8494fba8_nohash_0, -2097, -973
RIGHT ,right/8494fba8_nohash_1, -1964, -1033
RIGHT ,right/85834399_nohash_0, -2888, -1136
RIGHT ,right/8625475c_nohash_0, -3437, -1265
RIGHT ,right/863880b7_nohash_0, -3760, -1021
RIGHT ,right/863880b7_nohash_1, -1928, -902
RIGHT ,right/881583a6_nohash_0, -2937, -1122
RIGHT ,right/8c7f81df_nohash_0, -2223, -946
RIGHT ,right/8c7f81df_nohash_1, -2620, -985
RIGHT ,right/8fe52b97_nohash_0, -2331, -926
RIGHT ,right/8fe52b97_nohash_1, -3944, -764
RIGHT ,right/90b94017_nohash_0, -2875, -884
RIGHT ,right/90b94017_nohash_1, -3699, -812
RIGHT ,right/91223b83_nohash_0, -2988, -929
OFF RIGHT ,right/94de6a6a_nohash_0, -4000, -2801
RIGHT ,right/94de6a6a_nohash_1, -2153, -915
RIGHT ,right/94de6a6a_nohash_2, -2337, -1062
RIGHT ,right/94de6a6a_nohash_3, -1046, -961
RIGHT ,right/94de6a6a_nohash_4, -2457, -2120
RIGHT ,right/95ba4996_nohash_0, -2083, -1090
RIGHT ,right/964e8cfd_nohash_0, -2896, -1634
RIGHT ,right/964e8cfd_nohash_1, -2086, -1822
RIGHT ,right/964e8cfd_nohash_2, -2315, -2141
RIGHT ,right/964e8cfd_nohash_3, -2906, -2298
RIGHT ,right/964e8cfd_nohash_4, -2418, -1580
RIGHT ,right/97f4c236_nohash_0, -2971, -1464
RIGHT ,right/97f4c236_nohash_1, -3754, -2880
RIGHT ,right/97f4c236_nohash_2, -3573, -1778
RIGHT ,right/97f4c236_nohash_3, -3327, -2036
RIGHT ,right/9a69672b_nohash_0, -3605, -1240
RIGHT ,right/9a69672b_nohash_1, -1557, -1616
RIGHT ,right/9a69672b_nohash_2, -2484, -1188
RIGHT ,right/9a69672b_nohash_3, -2484, -1347
RIGHT ,right/9a69672b_nohash_4, -3083, -1369
RIGHT ,right/9a7c1f83_nohash_0, -3083, -1238
RIGHT ,right/9a7c1f83_nohash_1, -1927, -1069
RIGHT ,right/9a7c1f83_nohash_2, -1557, -1069
RIGHT ,right/9a7c1f83_nohash_3, -1927, -1825
RIGHT ,right/9a7c1f83_nohash_4, -1571, -1825
RIGHT ,right/9a7c1f83_nohash_5, -2517, -835
RIGHT ,right/9a7c1f83_nohash_6, -2822, -1238
RIGHT ,right/9a7c1f83_nohash_7, -1873, -835
RIGHT ,right/9d171fee_nohash_0, -2902, -1389
RIGHT ,right/9d4bab4f_nohash_0, -2461, -1918
RIGHT ,right/a1533da4_nohash_0, -2459, -1024
RIGHT ,right/a2473d62_nohash_0, -2326, -808
RIGHT ,right/a4e8a997_nohash_0, -2746, -1026
RIGHT ,right/a591c2ea_nohash_0, -1378, -836
RIGHT ,right/a60a09cf_nohash_0, -1952, -683
RIGHT ,right/a8e25ebb_nohash_0, -1606, -1146
RIGHT ,right/aa233654_nohash_0, -989, -912
RIGHT ,right/aa233654_nohash_1, -1825, -858
RIGHT ,right/aa48c94a_nohash_0, -1404, -962
RIGHT ,right/aa48c94a_nohash_1, -2734, -1033
RIGHT ,right/aa48c94a_nohash_2, -3269, -905
LEFT ,right/ad6a46f1_nohash_0, -3611, -1479
UP ,right/ad6a46f1_nohash_1, -2378, -1520
RIGHT ,right/af405b69_nohash_0, -2204, -1166
RIGHT ,right/af405b69_nohash_1, -2581, -981
RIGHT ,right/b11a05d2_nohash_0, -3002, -1058
RIGHT ,right/b11a05d2_nohash_1, -3654, -793
RIGHT ,right/b1f8326d_nohash_0, -2589, -864
RIGHT ,right/b49caed3_nohash_0, -3518, -1492
RIGHT ,right/b49caed3_nohash_1, -1869, -1118
RIGHT ,right/b49caed3_nohash_2, -2070, -1797
RIGHT ,right/b49caed3_nohash_3, -3280, -758
RIGHT ,right/b49caed3_nohash_4, -3113, -774
RIGHT ,right/b737ee80_nohash_0, -2922, -860
RIGHT ,right/b737ee80_nohash_1, -3858, -855
RIGHT ,right/b83c1acf_nohash_0, -3524, -850
RIGHT ,right/b83c1acf_nohash_1, -3340, -778
RIGHT ,right/b83c1acf_nohash_2, -3211, -872
RIGHT ,right/b83c1acf_nohash_3, -3220, -1162
RIGHT ,right/b83c1acf_nohash_4, -1980, -828
RIGHT ,right/b97c9f77_nohash_0, -2740, -1093
RIGHT ,right/b97c9f77_nohash_1, -2120, -1227
RIGHT ,right/b97c9f77_nohash_2, -1958, -1300
RIGHT ,right/b97c9f77_nohash_3, -2473, -868
RIGHT ,right/b97c9f77_nohash_4, -2336, -1962
RIGHT ,right/c22d3f18_nohash_0, -2207, -2543
RIGHT ,right/c22d3f18_nohash_1, -1009, -1698
RIGHT ,right/c22d3f18_nohash_2, -931, -1519
RIGHT ,right/c22d3f18_nohash_3, -2715, -1625
RIGHT ,right/c22d3f18_nohash_4, -2741, -1013
RIGHT ,right/c7124b73_nohash_0, -2824, -706
RIGHT ,right/c7124b73_nohash_1, -3386, -706
RIGHT ,right/caedb73a_nohash_0, -2875, -832
RIGHT ,right/cc592808_nohash_0, -3307, -888
RIGHT ,right/cd85758f_nohash_0, -1606, -2349
RIGHT ,right/cd85758f_nohash_1, -3069, -992
RIGHT ,right/cd85758f_nohash_2, -3110, -1304
RIGHT ,right/cd85758f_nohash_3, -2529, -855
RIGHT ,right/cd85758f_nohash_4, -2821, -1143
RIGHT ,right/cfde27ba_nohash_0, -2074, -2152
RIGHT ,right/cfde27ba_nohash_1, -2798, -1546
RIGHT ,right/d0faf7e4_nohash_0, -2074, -1186
RIGHT ,right/d0faf7e4_nohash_1, -2824, -1532
RIGHT ,right/d0faf7e4_nohash_2, -1546, -1582
RIGHT ,right/d0faf7e4_nohash_3, -1934, -1305
RIGHT ,right/d0faf7e4_nohash_4, -1422, -1582
RIGHT ,right/d0faf7e4_nohash_5, -3118, -999
RIGHT ,right/d1a4fb3f_nohash_0, -3141, -1350
RIGHT ,right/d7467392_nohash_0, -3100, -712
RIGHT ,right/d7467392_nohash_1, -2599, -904
RIGHT ,right/d91a159e_nohash_0, -2527, -1500
RIGHT ,right/d9e9f554_nohash_0, -2136, -747
RIGHT ,right/d9e9f554_nohash_1, -2381, -950
RIGHT ,right/daf230ac_nohash_0, -2558, -849
RIGHT ,right/dc75148d_nohash_0, -2496, -886
RIGHT ,right/e1469561_nohash_0, -2839, -1313
RIGHT ,right/e1469561_nohash_1, -1974, -1495
RIGHT ,right/e1469561_nohash_2, -1888, -1446
RIGHT ,right/e1469561_nohash_3, -2358, -993
RIGHT ,right/e1469561_nohash_4, -2450, -1913
RIGHT ,right/e41a903b_nohash_0, -1815, -1164
RIGHT ,right/e41a903b_nohash_1, -2768, -1047
RIGHT ,right/e41a903b_nohash_2, -2013, -696
RIGHT ,right/e41a903b_nohash_3, -2252, -717
RIGHT ,right/e41a903b_nohash_4, -3095, -721
RIGHT ,right/ea356919_nohash_0, -2792, -774
RIGHT ,right/ef2a3cfb_nohash_0, -3318, -955
RIGHT ,right/ef2a3cfb_nohash_1, -2429, -965
RIGHT ,right/f0ae7203_nohash_0, -1899, -858
RIGHT ,right/f0ae7203_nohash_1, -700, -1002
RIGHT ,right/f0ae7203_nohash_2, -3158, -869
RIGHT ,right/f292725f_nohash_0, -2756, -1291
RIGHT ,right/f292725f_nohash_1, -2920, -1188
RIGHT ,right/f297e878_nohash_0, -2207, -1904
RIGHT ,right/f428ca69_nohash_0, -2900, -1081
RIGHT ,right/f6af2457_nohash_0, -2661, -1022
RIGHT ,right/fe1916ba_nohash_0, -1410, -692
RIGHT ,right/ffa76c4a_nohash_0, -1440, -757
RIGHT ,right/ffb86d3c_nohash_0, -3103, -1122
STOP ,stop/022cd682_nohash_0, -3127, -1134
STOP ,stop/0c40e715_nohash_0, -2543, -1614
STOP ,stop/0c40e715_nohash_1, -2738, -1652
STOP ,stop/0ea0e2f4_nohash_0, -2575, -1026
STOP ,stop/0fa1e7a9_nohash_0, -2628, -934
STOP ,stop/0fa1e7a9_nohash_1, -2709, -827
STOP ,stop/0fa1e7a9_nohash_2, -2632, -984
STOP ,stop/105a0eea_nohash_0, -2791, -853
STOP ,stop/135c6841_nohash_0, -2522, -990
STOP ,stop/135c6841_nohash_1, -2198, -1059
STOP ,stop/1528225c_nohash_0, -2261, -1208
STOP ,stop/1528225c_nohash_1, -2894, -1149
STOP ,stop/1b4c9b89_nohash_0, -2381, -1196
STOP ,stop/1b4c9b89_nohash_1, -3570, -1246
STOP ,stop/1b4c9b89_nohash_2, -2319, -1223
STOP ,stop/1b4c9b89_nohash_3, -1784, -872
STOP ,stop/1b4c9b89_nohash_4, -2092, -1087
STOP ,stop/1f653d27_nohash_0, -1666, -1398
STOP ,stop/1fe4c891_nohash_0, -2110, -774
STOP ,stop/1fe4c891_nohash_1, -2595, -1211
STOP ,stop/26b28ea7_nohash_0, -841, -1004
STOP ,stop/2796ac50_nohash_0, -1624, -914
STOP ,stop/27c30960_nohash_0, -1351, -1551
STOP ,stop/27c30960_nohash_1, -1246, -1621
STOP ,stop/2aa787cf_nohash_0, -3359, -917
STOP ,stop/2c6d3924_nohash_0, -2111, -1457
STOP ,stop/2fa39636_nohash_0, -3099, -944
STOP ,stop/2fa39636_nohash_1, -2618, -970
STOP ,stop/370844f7_nohash_0, -2862, -1082
STOP ,stop/37dca74f_nohash_0, -2568, -2038
STOP OFF ,stop/37dca74f_nohash_1, -2858, -2370
STOP ,stop/37dca74f_nohash_2, -2538, -1239
STOP ,stop/37dca74f_nohash_3, -2030, -796
STOP ,stop/37dca74f_nohash_4, -2101, -773
STOP ,stop/37fc5d97_nohash_0, -4079, -1095
STOP ,stop/37fc5d97_nohash_1, -1441, -1185
STOP ,stop/37fc5d97_nohash_2, -3010, -1333
STOP ,stop/3df9a3d4_nohash_0, -2740, -1638
STOP ,stop/3df9a3d4_nohash_1, -2157, -1640
STOP ,stop/3f170018_nohash_0, -3433, -1110
STOP ,stop/3f2b358d_nohash_0, -2493, -2593
STOP ,stop/3f2b358d_nohash_1, -3137, -620
STOP ,stop/3ff840aa_nohash_0, -2659, -851
STOP ,stop/4290ca61_nohash_0, -3165, -965
STOP ,stop/43fc47a7_nohash_0, -2606, -1149
STOP ,stop/43fc47a7_nohash_1, -2954, -1398
STOP ,stop/43fc47a7_nohash_2, -3277, -1499
STOP ,stop/44715c1c_nohash_0, -2641, -805
STOP ,stop/4620dc14_nohash_0, -2495, -1303
STOP ,stop/47d01978_nohash_0, -2558, -1374
STOP ,stop/48a8a69d_nohash_0, -1683, -1132
STOP ,stop/4f8ef132_nohash_0, -2992, -928
STOP ,stop/4f8ef132_nohash_1, -2890, -1217
STOP ,stop/50033893_nohash_0, -2860, -1040
STOP ,stop/563aa4e6_nohash_0, -3407, -1140
STOP ,stop/563aa4e6_nohash_1, -2454, -1930
STOP ,stop/563aa4e6_nohash_2, -2862, -1470
STOP ,stop/563aa4e6_nohash_3, -2690, -1039
STOP ,stop/563aa4e6_nohash_4, -3600, -1719
STOP ,stop/587f3271_nohash_0, -2319, -929
STOP ,stop/5c8af87a_nohash_0, -2369, -1580
STOP ,stop/5c8af87a_nohash_1, -3107, -821
STOP ,stop/5c8af87a_nohash_2, -3229, -2196
STOP ,stop/5c8af87a_nohash_3, -3337, -893
STOP ,stop/5c8af87a_nohash_4, -2399, -1147
STOP ,stop/5e3dde6b_nohash_0, -1838, -1441
STOP ,stop/5e3dde6b_nohash_1, -1459, -1962
STOP ,stop/5e3dde6b_nohash_2, -3304, -1550
STOP ,stop/5e3dde6b_nohash_3, -2765, -1514
STOP ,stop/5e3dde6b_nohash_4, -2926, -1521
STOP ,stop/5eb5fc74_nohash_0, -2418, -756
STOP ,stop/5f814c23_nohash_0, -3482, -1206
STOP ,stop/5ff3f9a1_nohash_0, -2830, -1693
STOP ,stop/653a48f5_nohash_0, -3178, -1159
STOP ,stop/67961766_nohash_0, -3316, -1150
STOP ,stop/68dd409e_nohash_0, -3261, -1731
STOP ,stop/68dd409e_nohash_1, -3557, -877
STOP ,stop/68dd409e_nohash_2, -3472, -949
STOP ,stop/692a88e6_nohash_0, -3187, -1436
STOP ,stop/692a88e6_nohash_1, -3095, -1104
STOP ,stop/692a88e6_nohash_2, -2861, -1893
STOP ,stop/692a88e6_nohash_3, -3656, -1592
STOP ,stop/692a88e6_nohash_4, -3089, -1304
STOP ,stop/6f2f57c1_nohash_0, -2292, -917
STOP ,stop/6f689791_nohash_0, -2444, -928
STOP ,stop/6f689791_nohash_1, -2722, -875
STOP ,stop/6f689791_nohash_2, -2343, -832
STOP ,stop/7192fddc_nohash_0, -2971, -875
STOP ,stop/7257420c_nohash_0, -1334, -1650
STOP ,stop/782c1305_nohash_0, -2556, -980
STOP ,stop/7add4c5f_nohash_0, -3384, -1331
STOP ,stop/7add4c5f_nohash_1, -3195, -1556
STOP ,stop/7bae88ed_nohash_0, -2853, -1088
STOP ,stop/7dc95912_nohash_0, -3567, -908
STOP ,stop/8056e897_nohash_0, -2943, -1579
STOP ,stop/80c45ed6_nohash_0, -2169, -1317
STOP ,stop/80c45ed6_nohash_1, -2601, -910
STOP ,stop/81dc4a94_nohash_0, -2981, -1148
STOP ,stop/82b99576_nohash_0, -2948, -1222
STOP ,stop/83957201_nohash_0, -2711, -2002
STOP ,stop/83957201_nohash_1, -2590, -1534
STOP ,stop/840c366d_nohash_0, -2823, -1047
STOP ,stop/85834399_nohash_0, -2044, -820
STOP ,stop/85834399_nohash_1, -2419, -1077
STOP ,stop/8ec6dab6_nohash_0, -2485, -725
STOP ,stop/8fe52b97_nohash_0, -1306, -835
STOP ,stop/90b94017_nohash_0, -1705, -1200
STOP ,stop/91223b83_nohash_0, -4287, -1032
STOP ,stop/91223b83_nohash_1, -2354, -875
STOP ,stop/94de6a6a_nohash_0, -2138, -2272
STOP ,stop/94de6a6a_nohash_1, -3742, -1535
STOP ,stop/94de6a6a_nohash_2, -3471, -2539
STOP ,stop/94de6a6a_nohash_3, -3458, -1426
STOP ,stop/94de6a6a_nohash_4, -3564, -1499
STOP ,stop/964e8cfd_nohash_0, -2721, -1900
STOP ,stop/964e8cfd_nohash_1, -3039, -2212
STOP ,stop/964e8cfd_nohash_2, -850, -1163
STOP ,stop/964e8cfd_nohash_3, -1925, -1912
STOP ,stop/964e8cfd_nohash_4, -2032, -1967
STOP ,stop/97f4c236_nohash_0, -2207, -1881
STOP ,stop/97f4c236_nohash_1, -2537, -1292
STOP ,stop/97f4c236_nohash_2, -3192, -1345
STOP ,stop/97f4c236_nohash_3, -3128, -819
STOP ,stop/97f4c236_nohash_4, -3150, -1662
STOP ,stop/9a356ab9_nohash_0, -3819, -1508
STOP ,stop/9a69672b_nohash_0, -3130, -760
STOP ,stop/9a69672b_nohash_1, -2995, -1181
STOP ,stop/9a69672b_nohash_2, -1070, -1275
STOP ON ,stop/9a69672b_nohash_3, -1939, -1825
STOP ,stop/9a69672b_nohash_4, -2995, -1009
STOP ,stop/9a7c1f83_nohash_0, -1070, -810
STOP ,stop/9a7c1f83_nohash_1, -1939, -1049
STOP ,stop/9a7c1f83_nohash_2, -1655, -1122
STOP ,stop/9a7c1f83_nohash_3, -1960, -810
STOP ,stop/9a7c1f83_nohash_4, -2213, -1049
STOP ,stop/9a7c1f83_nohash_5, -2195, -1122
STOP ,stop/9b3ea809_nohash_0, -3033, -1115
STOP ,stop/9d171fee_nohash_0, -3448, -1002
STOP ,stop/9d4bab4f_nohash_0, -3031, -1054
DOWN ,stop/9d4bab4f_nohash_1, -2229, -1516
STOP ,stop/9dc1889e_nohash_0, -2394, -844
STOP ,stop/9dc1889e_nohash_1, -683, -877
STOP ,stop/9dc1889e_nohash_2, -2222, -1088
STOP ,stop/9e2ce5e3_nohash_0, -2415, -979
STOP ,stop/a1533da4_nohash_0, -2416, -873
STOP ,stop/a1533da4_nohash_1, -2642, -804
STOP ,stop/a2473d62_nohash_0, -3312, -1093
STOP ,stop/a2473d62_nohash_1, -1966, -1413
STOP ,stop/a2473d62_nohash_2, -2447, -1178
STOP ,stop/a4e8a997_nohash_0, -1473, -1032
STOP ,stop/a4e8a997_nohash_1, -2371, -1087
STOP ,stop/a8e25ebb_nohash_0, -2616, -1529
STOP ,stop/a8e25ebb_nohash_1, -2197, -1703
STOP ,stop/aa48c94a_nohash_0, -2562, -1234
STOP ,stop/aef8dcf5_nohash_0, -2791, -1099
STOP ,stop/aef8dcf5_nohash_1, -1669, -888
STOP ,stop/aef8dcf5_nohash_2, -2465, -975
STOP ,stop/af130f12_nohash_0, -3535, -713
STOP ,stop/b1f8326d_nohash_0, -2472, -1138
STOP ,stop/b2e2773a_nohash_0, -3663, -1596
STOP ,stop/b2e2773a_nohash_1, -3299, -1410
STOP ,stop/b49caed3_nohash_0, -3241, -1291
STOP ,stop/b49caed3_nohash_1, -3122, -1115
STOP ,stop/b49caed3_nohash_2, -2778, -1116
STOP ,stop/b49caed3_nohash_3, -2408, -1184
STOP ,stop/b49caed3_nohash_4, -4107, -1160
STOP ,stop/b83c1acf_nohash_0, -2251, -1187
STOP ,stop/b83c1acf_nohash_1, -947, -1452
STOP ,stop/b83c1acf_nohash_2, -2729, -1682
STOP ,stop/b83c1acf_nohash_3, -2896, -1504
STOP ,stop/b83c1acf_nohash_4, -2239, -1178
STOP ,stop/b97c9f77_nohash_0, -2810, -1103
STOP ,stop/b97c9f77_nohash_1, -1716, -1566
STOP ,stop/b97c9f77_nohash_2, -1548, -1105
STOP ,stop/b97c9f77_nohash_3, -3280, -1185
STOP ,stop/b97c9f77_nohash_4, -2296, -1117
STOP ,stop/bb31b82b_nohash_0, -2681, -938
STOP ,stop/bb31b82b_nohash_1, -1165, -882
STOP ,stop/bed06fac_nohash_0, -3469, -1098
STOP ,stop/c22d3f18_nohash_0, -2879, -2166
STOP ,stop/c22d3f18_nohash_1, -3437, -1303
STOP ,stop/c22d3f18_nohash_2, -3946, -1422
STOP UP ,stop/c22d3f18_nohash_3, -2961, -1744
STOP ,stop/c22d3f18_nohash_4, -2555, -836
STOP ,stop/c518d1b1_nohash_0, -3253, -1196
STOP ,stop/c518d1b1_nohash_1, -3261, -1127
STOP ,stop/c7124b73_nohash_0, -2869, -1450
STOP ,stop/ca48dc76_nohash_0, -3424, -908
STOP ,stop/caedb73a_nohash_0, -2727, -1083
STOP ,stop/cc592808_nohash_0, -2156, -1198
STOP ,stop/cc592808_nohash_1, -2198, -1025
STOP ,stop/cd85758f_nohash_0, -2802, -1077
STOP ,stop/cd85758f_nohash_1, -3720, -888
STOP ,stop/cd85758f_nohash_2, -2934, -842
STOP ,stop/cd85758f_nohash_3, -2722, -1383
STOP ,stop/cd85758f_nohash_4, -3838, -1414
STOP ,stop/cfde27ba_nohash_0, -3151, -1777
STOP ,stop/d0faf7e4_nohash_0, -2980, -1274
STOP ,stop/d0faf7e4_nohash_1, -3700, -1330
STOP ,stop/d0faf7e4_nohash_2, -1094, -1097
STOP ,stop/d0faf7e4_nohash_3, -2839, -1563
STOP ,stop/d0faf7e4_nohash_4, -2453, -1233
STOP ,stop/d1a4fb3f_nohash_0, -2970, -1332
STOP ,stop/d5ca80c6_nohash_0, -3159, -834
STOP ,stop/d7467392_nohash_0, -1559, -1227
STOP ,stop/d7467392_nohash_1, -2938, -1236
STOP ,stop/d91a159e_nohash_0, -3193, -1289
STOP ,stop/daf230ac_nohash_0, -2541, -941
STOP ,stop/e1469561_nohash_0, -2054, -882
STOP ,stop/e1469561_nohash_1, -1783, -901
STOP ,stop/e1469561_nohash_2, -2547, -1872
STOP ,stop/e1469561_nohash_3, -2880, -1214
STOP ,stop/e1469561_nohash_4, -1494, -1036
STOP ,stop/e41a903b_nohash_0, -2780, -879
STOP ,stop/e41a903b_nohash_1, -4605, -841
STOP ,stop/e41a903b_nohash_2, -3694, -941
STOP ,stop/e41a903b_nohash_3, -3225, -1083
STOP ,stop/e41a903b_nohash_4, -1462, -769
UP STOP ,stop/e5e54cee_nohash_0, -2274, -2671
STOP ,stop/e71b4ce6_nohash_0, -2866, -952
STOP ,stop/e71b4ce6_nohash_1, -3349, -1125
STOP ,stop/e9901cf0_nohash_0, -3519, -1680
STOP ,stop/ea356919_nohash_0, -2614, -929
STOP ,stop/ea356919_nohash_1, -2793, -936
STOP ,stop/ef2a3cfb_nohash_0, -2629, -1441
STOP ,stop/f0ae7203_nohash_0, -2852, -1507
STOP ,stop/f264e0df_nohash_0, -2011, -914
STOP ,stop/f292725f_nohash_0, -3720, -1472
STOP ,stop/f297e878_nohash_0, -2340, -2023
STOP ,stop/f297e878_nohash_1, -2727, -1146
STOP ,stop/f297e878_nohash_2, -2503, -1118
STOP ,stop/f428ca69_nohash_0, -2306, -1159
STOP ,stop/f5496439_nohash_0, -1536, -1070
STOP ,stop/f5496439_nohash_1, -3711, -1488
STOP ,stop/f6af2457_nohash_0, -3859, -988
STOP ,stop/f6af2457_nohash_1, -3794, -999
STOP ,stop/f6af2457_nohash_2, -3787, -1087
STOP ,stop/fa446c16_nohash_0, -2927, -1403
STOP ,stop/fa446c16_nohash_1, -2914, -1427
STOP ,stop/fa446c16_nohash_2, -2383, -1790
STOP ,stop/fa446c16_nohash_3, -2677, -1214
STOP ,stop/fce96bac_nohash_0, -2680, -1210
STOP ,stop/fe1916ba_nohash_0, -2972, -1663
STOP ,stop/ffa76c4a_nohash_0, -3455, -1100
STOP ,stop/ffa76c4a_nohash_1, -3189, -1607
STOP ,stop/ffb86d3c_nohash_0, -1694, -1310
STOP ,stop/ffb86d3c_nohash_1, -1943, -987
STOP ,stop/ffb86d3c_nohash_2, -1631, -1395
STOP ,stop/ffb86d3c_nohash_3, -1678, -1088
UP ,up/0c40e715_nohash_0, -1713, -715
UP ,up/0d53e045_nohash_0, -2378, -958
UP ,up/0d53e045_nohash_1, -2441, -966
UP ,up/0f250098_nohash_0, -1849, -805
UP ,up/0f250098_nohash_1, -2104, -710
UP ,up/0fa1e7a9_nohash_0, -2339, -1243
UP ,up/135c6841_nohash_0, -1392, -1045
UP ,up/135c6841_nohash_1, -2188, -761
